Year;Month;Zona Venta;Grupo Articulo;Clase Color/Clasif;Espesor.;MT3
2020;March;SUR LIMA;PELIKANO RH;NUEVO COLOR;36;0.4
2020;March;SUR LIMA;PELIKANO MDF;LLANO;18;0.7
2020;March;SUR LIMA;MDP NOVOPAN;CRUDO;12;26.1
2020;March;SUR LIMA;MDP NOVOPAN;CRUDO;18;9.1
2020;March;SUR LIMA;MDP NOVOPAN;CRUDO;9;2.8
2020;March;SUR PROVINCIA;PELIKANO;BLANCO;15;15
2020;March;SUR PROVINCIA;PELIKANO;BLANCO;18;160.1
2020;March;SUR PROVINCIA;PELIKANO;LLANO;18;3
2020;March;SUR PROVINCIA;PELIKANO;MADERA;15;18
2020;March;SUR PROVINCIA;PELIKANO;MADERA;18;28.3
2020;March;SUR PROVINCIA;PELIKANO;NUEVO COLOR;15;3.5
2020;March;SUR PROVINCIA;PELIKANO;NUEVO COLOR;18;37.3
2020;March;SUR PROVINCIA;PELIKANO RH;BLANCO;18;4
2020;March;SUR PROVINCIA;PELIKANO RH;MADERA;18;0.5
2020;March;SUR PROVINCIA;PELIKANO RH;NUEVO COLOR;18;9.2
2020;March;SUR PROVINCIA;PELIKANO MDF;LLANO;18;0.9
2020;March;SUR PROVINCIA;MDP NOVOPAN;CRUDO;12;14.5
2020;March;SUR PROVINCIA;MDP NOVOPAN;CRUDO;15;47.8
2020;March;SUR PROVINCIA;MDP NOVOPAN;CRUDO;18;6
2020;March;SUR PROVINCIA;MDP NOVOPAN;CRUDO;6;29.4
2020;March;SUR PROVINCIA;MDP NOVOPAN;CRUDO;9;11.3
2020;April;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;15;252.6
2020;April;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;18;69.9
2020;April;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;25;111
2020;April;GRAN INDUSTRIA;MDP NOVOPAN;CRUDO;36;2.8
2020;April;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;12;20.3
2020;April;NORTE PROVINCIA;MDP NOVOPAN;CRUDO;9;8.5
